Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
7b62ebc9-2aee-445a-5227-5a3e71f85243,2006-10-20,,999-64-2692,S99963143,,Ms.,Martin117,Olivia294,Rolfson709,,,,white,nonhispanic,F,Holden  Massachusetts  US,6971.79,626651.94
6a0e678b-5d26-439f-1ef5-606a2b0d9a83,2007-11-08,,999-45-6077,S99961221,,,Micha632,Kary197,Cole117,,,,white,nonhispanic,F,Boston  Massachusetts  US,51968.25,0
b55ae9dc-8340-c0e4-25c2-bb42089baea7,1980-08-26,,999-18-1940,S99926786,X31399043X,Mrs.,Candida654,,Gleichner915,,Rosenbaum794,M,white,nonhispanic,F,Marshfield  Massachusetts  US,527651.23,12969.13
c3cb1351-129f-f20a-77f9-3b55cd49c8b8,1964-10-26,,999-18-1919,S99918554,X87629091X,Mr.,Ezra452,Douglas31,Leffler128,,,S,white,nonhispanic,M,Lowell  Massachusetts  US,180386.73,0
3329b103-d98c-adc7-4a88-a387eb081761,2024-01-25,,999-82-8137,,,,My508,Rheba182,Jones311,,,,white,nonhispanic,F,Charlton  Massachusetts  US,200,4443.57
6f1965a9-4bab-8fbc-28a0-caa91e7be6ae,1942-07-27,2018-09-16,999-31-2560,S99969104,X72040651X,Mr.,Mauricio81,Rudolph554,Kirlin939,,,M,hawaiian,nonhispanic,M,Plymouth  Massachusetts  US,291186.83,219004.4
8e8217c8-185a-1996-b7dc-f89d26258de7,1959-07-26,2017-11-24,999-69-8285,S99992057,X56448962X,Mr.,Davis923,Toby274,Runte676,,,S,white,nonhispanic,M,Somerset  Massachusetts  US,142719.03,3141894.21
2ea7eb70-f31b-e1e2-a18e-7e7e29bff1f9,1983-12-20,,999-49-2950,S99953843,X679293X,Mr.,Darrell400,Dick869,Kunde533,,,M,white,nonhispanic,M,Bedford  Massachusetts  US,100157.44,3050.89
674219ec-9f10-0bdc-766a-942810033ae2,1974-12-21,,999-35-8036,S99968710,X75033138X,Mr.,Joesph309,Humberto482,Huels583,,,M,white,nonhispanic,M,Norwood  Massachusetts  US,46127.74,103586.43
2f01d26d-95a4-5313-5763-605271aa1e91,1971-04-11,,999-52-3290,S99998956,X22697722X,Mrs.,María Elena653,Mónica985,Alvarado520,,Cornejo190,M,white,hispanic,F,Wesley  Saint Andrew Parish  DM,862356.57,865810.34
d3d08969-b968-46e3-9b56-9c8b819ef055,1956-11-21,1965-10-04,999-85-9550,,,,Charity776,Camelia346,Gottlieb798,,,,white,nonhispanic,F,Swansea  Massachusetts  US,2579.13,51301.99
142d02ef-2a68-8f40-da8a-0e3b721765c1,2005-11-10,,999-46-5748,S99963616,,Ms.,Tera136,,Pacocha935,,,,white,hispanic,F,Ashby  Massachusetts  US,4552.57,80924.69
66900899-63e7-ac58-935a-caaddb5448c4,1998-03-15,,999-64-3069,S99936281,X26381172X,Mr.,Alfred550,Dominic463,Macejkovic424,,,,black,nonhispanic,M,Beverly  Massachusetts  US,89497.31,1244.99
4d82c32b-d750-2fa3-54ff-4e3731476024,1965-04-17,,999-30-7583,S99918870,X21167283X,Mr.,Ezekiel373,Vaughn909,Greenfelder433,,,D,black,nonhispanic,M,Norwood  Massachusetts  US,609777.22,377531.14
2a30ea2c-3fee-ee77-1b57-96c4259434c5,1987-12-17,2015-04-10,999-71-2197,S99993068,X42775246X,Mr.,Son314,Dudley365,Kreiger457,,,,white,nonhispanic,M,Ludlow  Massachusetts  US,67008.03,318647.61
fd461d4b-0893-d09e-e31b-8036786f8300,1996-01-04,,999-80-6047,S99951734,X42370105X,Mrs.,Elenora790,,Torphy630,,Willms744,M,white,nonhispanic,F,Lowell  Massachusetts  US,175590.2,429208.65
4231eb50-e4c7-9aba-3399-605d0a88d45d,1956-11-21,,999-15-2747,S99948430,X48569401X,Mrs.,Glady857,Carri827,Weissnat378,,Fisher429,M,white,nonhispanic,F,Green Harbor-Cedar Crest  Massachusetts  US,19422.49,993801.34
08743bdc-529c-afcd-48c2-302534b04476,1933-03-25,,999-20-6323,S99921491,X43818193X,Mr.,Herman763,Jc393,Erdman779,,,M,white,nonhispanic,M,Boxford  Massachusetts  US,159224.99,1018326.08
3ef412a6-1b52-56ba-e872-8c07fab24314,1984-07-31,,999-24-9248,S99982858,X59939234X,Mrs.,Blanca837,María Eugenia578,Almonte426,,Segura601,M,white,hispanic,F,Gaudalajara  Jalisco  MX,518165.18,163985.57
e312e1a6-dfc3-546e-63c6-77461a5f1f53,2009-03-14,,999-49-1072,S99942800,,,Jesusa437,Joanna347,Runte676,,,,asian,nonhispanic,F,Chicopee  Massachusetts  US,39711.62,4286.51
9009c9d9-e4dd-8bb9-fb20-1b38ca7877c1,2013-07-08,,999-79-4198,,,,Efren426,Dwain139,Brakus656,,,,black,nonhispanic,M,Everett  Massachusetts  US,21015.96,21321.51
37cf5a75-0dd1-358c-c45e-77bec4e51251,1961-04-25,1967-05-09,999-26-6719,,,,Edgardo196,,Steuber698,,,,white,nonhispanic,M,Malden  Massachusetts  US,2300,40067.6
ebc97ad6-3a66-fe9c-c31b-a545189d1640,1987-12-17,,999-92-2037,S99988136,X15340544X,Mr.,Jerrod232,,Swaniawski813,,,M,white,nonhispanic,M,Dartmouth  Massachusetts  US,109789.55,775806.42
a2625a7e-a619-4947-c9fb-2b0b8702e3bf,1993-04-25,,999-29-4964,S99920378,X48593220X,Mr.,Randolph418,Lester513,Hegmann834,,,M,white,nonhispanic,M,Buckland  Massachusetts  US,104894.87,85191.81
0dd996e6-95a6-92f2-225f-cc5f2bb2766d,1957-05-24,,999-98-3576,S99924212,X33295555X,Mrs.,Evalyn273,Laurena366,Kilback373,,Rippin620,M,white,nonhispanic,F,Boston  Massachusetts  US,49191.27,1442641.61
7cbdc2e2-2581-5d36-c120-2a0b429d2cfe,2011-08-09,,999-37-5048,,,,Cammy883,,Johnson679,,,,white,nonhispanic,F,Malden  Massachusetts  US,2491.79,43784.66
eadd07ed-60c4-c191-acaa-abaa3b7f76b5,1997-06-09,,999-87-8313,S99998493,X49510444X,Mrs.,Karmen270,Charis952,Kertzmann286,,Bahringer146,M,white,nonhispanic,F,Worcester  Massachusetts  US,84570.32,28763.37
d55c807c-5542-e06b-7350-020637922ab3,1961-04-25,,999-74-3941,S99988240,X70085935X,Mr.,Nelson403,Olen518,Swift555,,,M,white,nonhispanic,M,Ashland  Massachusetts  US,15110.07,780931.48
1f4501cb-5966-a167-3791-8e52b96d904c,1969-01-07,,999-37-4789,S99997092,X42409863X,Mrs.,Dia700,Shonta375,Brekke496,,Feil794,M,white,nonhispanic,F,New Bedford  Massachusetts  US,196581.16,900582.96
8439b072-7c01-ad06-25d1-58d04c3de5ac,1971-08-07,2022-05-19,999-82-2215,S99918425,X3593856X,Mr.,Preston275,Jorge203,Schulist381,,,M,white,nonhispanic,M,Boston  Massachusetts  US,18291.47,512084.91
11b46ba5-4420-0acc-0538-a10d733f7c52,1990-06-17,,999-31-7968,S99927641,X30452126X,Mrs.,Chang901,Diane211,Nikolaus26,,Bogan287,M,white,nonhispanic,F,Wakefield  Massachusetts  US,212039.21,619436.86
a1034114-0abb-de51-ad24-c4a4da4acc9e,2004-09-29,,999-92-2071,S99929874,X25536554X,Ms.,Leona665,January966,Denesik803,,,,white,nonhispanic,F,Boston  Massachusetts  US,69718.32,142451.86
39f6b31c-5417-a903-7d7f-5b4f6001b2af,2011-12-28,,999-66-9387,,,,Herb645,Doyle959,Hane680,,,,white,nonhispanic,M,Spencer  Massachusetts  US,19096.44,21767.43
e4073915-3851-4b59-71a2-d7309b4b7e59,1998-03-10,,999-58-3413,S99954749,X36444530X,Mr.,Johnny786,,Carroll471,,,,white,nonhispanic,M,Boston  Massachusetts  US,96023.16,568910.17
ac84d07c-3e37-95b3-386f-4ad5029643b4,2016-01-22,,999-39-2780,,,,Yong583,,Haag279,,,,black,nonhispanic,M,Milton  Massachusetts  US,1995.86,25431.28
0dd8e1b0-b1f4-c587-27b9-ee36f41787ea,2022-03-12,,999-43-1256,,,,Lajuana164,Lyda594,Kuhn96,,,,white,nonhispanic,F,Boxborough  Massachusetts  US,10913.71,2509.84
9cf75084-d28c-1f1c-aa8e-36481a3c7bd4,1971-08-07,,999-38-3069,S99911018,X42180492X,Mr.,Jonathan639,Fernando603,Anderson154,,,D,white,nonhispanic,M,Mansfield Center  Massachusetts  US,24840.6,1282087.28
60fb2939-bfc1-9165-6380-47e11c77c138,1960-03-06,2024-01-14,999-65-4635,S99978293,X52245532X,Mrs.,Margie619,Minh326,Boehm581,,Hermann103,M,white,nonhispanic,F,Concord  Massachusetts  US,901617.1,535098.75
555ea95f-d565-5323-219c-b7130fd521cf,1972-09-22,,999-21-1847,S99962027,X32885927X,Mrs.,Lurlene215,,Little434,,Brown30,M,asian,nonhispanic,F,Busan  Busan  KR,298489.48,660128.24
8125b348-3023-aeef-c3fc-9f734de28deb,1959-07-26,,999-16-8113,S99992925,X85607419X,Mr.,Logan497,Sammy219,Russel238,,,M,white,nonhispanic,M,West Springfield  Massachusetts  US,159836.62,3079380.67
994e7160-7bdc-2f1a-ee7c-22ca54a401fb,2000-11-25,,999-20-9308,S99988398,X79581529X,Ms.,Billi682,Izetta651,McLaughlin530,,,,white,nonhispanic,F,Gardner  Massachusetts  US,85196.63,34848.46
ad5e0c45-a864-dbe2-86db-a336258b384d,1973-03-27,,999-11-8147,S99999246,X38612524X,Mr.,Chadwick722,Santos184,Miller503,,,S,white,hispanic,M,North Andover  Massachusetts  US,10181.07,108539.84
75b22ab7-1f8f-cd09-ca51-c0ab56963ec2,1989-07-19,,999-61-8113,S99931196,X77138671X,Mr.,Mariano761,Mateo562,Orosco477,,,M,white,hispanic,M,Salisbury  Saint Joseph Parish  DM,80369.06,666779.85
72287939-e46d-bd36-1be0-65b421f2fcb0,1966-07-16,2018-12-08,999-42-3976,S99948245,X74762441X,Mr.,Dwayne786,Chas63,Skiles927,,,M,white,nonhispanic,M,Auburn  Massachusetts  US,121682.44,83337.65
bcab60bc-57f6-65d3-761b-ca0330cef57f,1959-03-10,2021-04-30,999-51-1109,S99991074,X62612444X,Mrs.,Liz413,Kena893,Blick895,,Parker433,M,white,nonhispanic,F,Medford  Massachusetts  US,320512.55,2383068.94
717ae2b2-be90-7de9-02cb-842429252d89,1999-06-14,,999-41-3869,S99969004,X40350813X,Ms.,Man114,Fredia307,Christiansen251,,,,white,nonhispanic,F,Spencer  Massachusetts  US,170559.77,763291.95
f17154a7-a33f-6c63-5d75-0fef30f79158,1997-08-15,,999-31-2975,S99914817,X61672863X,Mr.,Johnie961,Vern731,McLaughlin530,,,,white,nonhispanic,M,Framingham  Massachusetts  US,38928.04,0
7a57a748-1671-c5cb-3a22-76a9962d2e6a,1964-02-28,,999-37-2968,S99988350,X3463156X,Mr.,Augustus49,Jim478,Abernathy524,,,M,white,nonhispanic,M,Hanson  Massachusetts  US,198000.9,34290.27
dc83342e-0b6f-148e-4920-fd725ffe49f9,1974-09-21,,999-19-2634,S99999356,X75552420X,Mr.,Chauncey770,Demetrius568,Steuber698,,,M,white,nonhispanic,M,Mansfield  Massachusetts  US,285768.33,418502.18
ffa192b8-09b9-1b7e-b717-14b859b64a06,1960-03-06,,999-23-7009,S99971576,X38278173X,Mrs.,Jenelle653,Cari853,Ondricka197,,Bruen238,M,white,nonhispanic,F,Reading  Massachusetts  US,1012880.57,530196.48
cd5b7d5a-5576-3ea4-48c4-bd482a5a545f,1966-03-17,2019-04-02,999-47-9365,S99986901,X47406479X,Mrs.,Ursula220,Brittaney358,Halvorson124,,Boyer713,M,white,nonhispanic,F,Sharon  Massachusetts  US,564744.78,1115922.2
994200c3-aa63-ef5c-a948-f3584a248c28,1958-07-28,,999-47-2114,S99985074,X71034312X,Mr.,Brooks264,,Wilkinson796,,,M,black,nonhispanic,M,Concord  Massachusetts  US,9882.04,219695.18
1f10416f-1700-8ed6-41a0-26414b947f20,1988-12-27,,999-70-8850,S99929137,X83555394X,Mr.,Mauricio81,Carlo647,Lueilwitz711,,,M,black,nonhispanic,M,Newburyport  Massachusetts  US,67865.11,11188.66
a8285928-c3b6-9ec2-ae26-956a6531877d,1934-07-05,,999-74-5979,S99971431,X77799899X,Mrs.,Emilee283,Cindie288,Bins636,,Kihn564,M,white,nonhispanic,F,Plymouth  Massachusetts  US,744542.89,790482.4
6c9341c4-fc8d-c845-9e5a-395af6125bef,1968-08-13,,999-20-1320,S99954859,X55649966X,Mrs.,Iliana226,Amiee221,Waters156,,Kutch271,M,white,nonhispanic,F,New Bedford  Massachusetts  US,331666.64,768206.69
5c258662-3702-aeb6-691f-d9d19bb2d76a,1974-10-31,,999-70-5071,S99976693,X54332350X,Mrs.,Marquita692,Kacy732,Powlowski563,,Gerlach374,M,white,nonhispanic,F,Springfield  Massachusetts  US,328234.38,652067.65
0d084ceb-66f2-9a33-1966-cd1f51abaadc,1964-06-28,,999-91-2206,S99926340,X51756046X,Mrs.,Tennie915,Sharilyn202,Kuhic920,,Towne435,M,black,nonhispanic,F,Boston  Massachusetts  US,533211.47,90584.38
20fdf673-571e-5986-888d-c27ff4182f4b,1959-03-10,,999-54-1584,S99975057,X42847749X,Mrs.,Tatum703,,Quitzon246,,Feest103,M,white,nonhispanic,F,Wakefield  Massachusetts  US,185932.28,134945.75
3ecf102e-2f7c-85e0-4f7c-b034b4b6463f,1943-09-13,,999-94-3762,S99931348,X32312922X,Mr.,Rueben647,Louis204,Blick895,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,148593.61,149427.17
29fef9a7-8967-a024-fbe6-3c3604d876d4,1966-03-17,,999-23-1911,S99980390,X65850238X,Ms.,Sarita454,Clarinda196,Reichel38,,,S,white,nonhispanic,F,Uxbridge  Massachusetts  US,14363.01,927777.89
8c5187a1-212b-8eae-c93e-329920707079,1955-10-29,,999-21-7564,S99941169,X12059973X,Ms.,Rosalia943,Jonnie215,Farrell962,,,S,asian,nonhispanic,F,Malden  Massachusetts  US,1252231.34,617547.36
8af03ecb-38f3-ff16-92c1-cc1647808e97,1994-11-30,,999-12-8628,S99950786,X42248887X,Mr.,Dexter530,,Murray856,,,M,white,nonhispanic,M,Ipswich  Massachusetts  US,96980.8,2601.68
9cc0f90f-93ee-76ad-8cfb-89c761999e97,1990-08-28,,999-24-6855,S99979019,X39007253X,Mr.,Damion480,Eduardo902,Howe413,,,S,white,hispanic,M,Northampton  Massachusetts  US,21355.32,93916.86
9ee00de4-a808-9b1d-f83d-eeb61a9faefd,1980-12-23,,999-95-8051,S99992127,X74229742X,Mr.,Julius90,,Toy286,,,M,white,nonhispanic,M,Marshfield  Massachusetts  US,151347.76,0
114d0df4-9906-b97b-8f50-b28f22538134,1942-07-27,,999-42-4918,S99972120,X10773443X,Mr.,Napoleon578,Earnest658,Stanton715,,,W,hawaiian,nonhispanic,M,Stoneham  Massachusetts  US,391903.39,966980.4
c0c608f5-e65c-1d52-7b88-34ac126222a5,1966-07-16,,999-57-8826,S99948874,X35891375X,Mr.,Damian46,Francisco472,Purdy2,,,D,white,nonhispanic,M,Revere  Massachusetts  US,208407.69,169472.21
4012c2ec-5908-dcfc-4bee-2f9188225c0a,1996-08-22,,999-37-3339,S99916912,X68504340X,Mr.,Chance908,Scottie437,Kirlin939,,,M,asian,nonhispanic,M,Chongqing  Chongqing Municipality  CN,142217.47,651119.62
7cad2347-455b-59ce-28dd-2fc80b295f17,1967-01-16,,999-94-3955,S99979963,X80265283X,Mr.,Lanny564,Gino587,Leffler128,,,S,white,nonhispanic,M,Bridgewater  Massachusetts  US,29635.22,312196.7
75250c89-83b0-2d2b-9a83-224ebf459260,1992-10-18,,999-94-3958,S99979915,X85664501X,Mrs.,Kristine579,Kortney212,Weissnat378,,Mueller846,M,white,nonhispanic,F,Millis  Massachusetts  US,146394.67,231963.32
097f8759-164d-9c18-5e61-d62ebe600d6a,1993-11-15,,999-41-9991,S99937637,X82417374X,Mrs.,Wilma646,Deneen201,Romaguera67,,Schmeler639,M,white,nonhispanic,F,North Attleborough  Massachusetts  US,71852.16,544748.55
02b399f5-35ff-694f-10ed-859d1aac0ca1,2003-12-11,,999-18-5081,S99935356,X43470034X,Ms.,Nicki254,Patti584,Schultz619,,,,white,nonhispanic,F,Somerville  Massachusetts  US,11795.87,833955.03
d49b6ca7-5ba3-380d-cd49-241837cfe45a,1950-03-30,2007-11-19,999-92-2813,S99970212,X77572064X,Mrs.,Henriette328,Milly429,Prohaska837,,Schamberger479,M,white,nonhispanic,F,Boston  Massachusetts  US,758640.75,159175.99
6820935a-706c-c183-d03a-be57ea066fb5,2009-10-26,,999-60-6562,,,,Randall756,Alfredo17,Huel628,,,,white,nonhispanic,M,Boston  Massachusetts  US,58878.8,7089.89
5643d6f3-833c-3b8f-1387-8dc357e7fbd9,1956-09-01,,999-60-4360,S99936163,X63764067X,Mr.,Rusty501,Pat3,Ebert178,,,D,white,nonhispanic,M,Pittsfield  Massachusetts  US,28189.82,1064021.05
aa27b474-57fb-60bf-0336-9503312d784d,1956-03-22,2010-03-09,999-84-5939,S99918141,X19458877X,Mr.,Jacques50,Byron202,Kreiger457,,,S,white,nonhispanic,M,Amherst Center  Massachusetts  US,68067.87,81760.51
e840b4a8-7b82-7d72-ec60-7283b6b09675,2002-10-15,,999-98-4712,S99962157,X74543273X,Ms.,Mickie472,Charleen536,Kunze215,,,,white,nonhispanic,F,Westport  Massachusetts  US,60385.83,6881.08
1fa04442-1bf2-fab0-4d89-c52bb4806633,1991-07-04,,999-80-3443,S99916264,X88580004X,Mr.,Seymour882,Emory494,Zulauf375,,,M,white,nonhispanic,M,Brockton  Massachusetts  US,62235.68,36500.31
e0df2e02-a0ee-e163-5f30-6e53bbae7245,1994-09-11,,999-74-4322,S99997250,X60177474X,Mr.,Truman805,Frederick289,Wolff180,,,M,black,nonhispanic,M,North Attleborough  Massachusetts  US,118604.03,22877.72
af07813d-9049-04e8-e21d-172acb3c2365,1941-11-21,1974-12-29,999-92-4463,S99992346,X87112773X,Mr.,Allan198,,Nicolas769,,,S,white,nonhispanic,M,Templeton  Massachusetts  US,6671.18,83039.63
c3b320bc-48c5-64f2-40a8-48a278b47cbd,1989-02-23,,999-63-9290,S99941566,X40023073X,Mr.,Jamey282,Tommie457,Rosenbaum794,,,M,white,nonhispanic,M,Hancock  Massachusetts  US,107298.57,7884.71
77c67d50-a0ab-cdc6-ec4a-9348cc74c787,1972-10-08,,999-52-6541,S99972237,X88712250X,Mr.,Hyman89,Young120,Cummings51,,,S,white,nonhispanic,M,Gardner  Massachusetts  US,231338.72,718874.51
db836c6f-6472-ba9a-9173-3d4ac1ec4eb4,1994-09-18,,999-59-9362,S99949358,X81673693X,Mr.,Boyce638,Boyd728,Armstrong51,,,M,white,nonhispanic,M,Boston  Massachusetts  US,67155.78,455.76
029235fc-7489-d2af-56d1-6053daef0bca,1989-12-24,,999-57-3377,S99947509,X50066246X,Ms.,Johnnie679,Zandra428,Ryan260,,,S,white,nonhispanic,F,Boston  Massachusetts  US,208476.11,351789.46
6cc96ff1-d602-96d0-d23a-5b40822dd27b,1990-12-19,,999-87-7615,S99915626,X45593048X,Mrs.,Yukiko930,Lynette631,Halvorson124,,Raynor401,M,black,nonhispanic,F,Burlington  Massachusetts  US,81926.06,827935.2
df3e20ca-6894-895c-5cc3-ee83a02224f5,2005-04-21,,999-79-6349,S99951455,X89772385X,Ms.,Vennie613,Ira784,Herman763,,,,white,nonhispanic,F,Montgomery  Massachusetts  US,86324.46,146517.74
2d7c8e69-c3f5-99bd-b4b2-0345080d5b99,1996-07-21,,999-96-7655,S99942772,X64711188X,Mrs.,Julieta402,Marivel862,Hackett68,,Legros616,M,white,nonhispanic,F,Easton  Massachusetts  US,96262.45,140581.52
0b1ecb32-d0f0-e772-5fe5-2d37cf40a370,1950-03-30,,999-12-7656,S99959316,X18624636X,Ms.,Lashunda872,Berniece493,Feest103,,,S,white,nonhispanic,F,Boston  Massachusetts  US,665289.19,69562.35
999d8ab2-89c2-f7e0-57fa-9446db4c74df,1965-05-22,,999-83-4695,S99963782,X82288474X,Mr.,Pedro316,Maurice742,Effertz744,,,W,black,nonhispanic,M,Attleboro  Massachusetts  US,9851.8,130395.1
d00aef01-4147-bd56-0eb6-1d0380bdf7d7,1988-09-10,,999-89-3836,S99933318,X53100002X,Mrs.,Nana422,Margarita164,Kilback373,,Von197,D,white,nonhispanic,F,Leominster  Massachusetts  US,168122.24,373677.2
9ff011a5-16ed-93cb-3d8e-ba01d8e7244e,1956-03-22,,999-39-8035,S99911620,X58302857X,Mr.,Eldridge510,Hal307,Hand679,,,M,white,nonhispanic,M,North Andover  Massachusetts  US,143569.51,78154.96
cb789c38-b5bb-020b-ac10-295fac3e7e73,1968-08-27,2022-12-02,999-27-3787,S99983594,X42695104X,Mrs.,Natosha194,,Howell947,,Gerhold939,M,white,nonhispanic,F,Groveland  Massachusetts  US,458015.6,3424589.45
53291520-fab6-9798-de8d-bd54b0132813,2011-12-16,,999-56-4610,,,,Leighann368,,Jenkins714,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,20426.51,19671.02
3ae91ce2-702f-1788-49e7-a33128822de4,1995-07-26,,999-19-9182,S99998595,X18383257X,Mr.,Michal596,Dave764,Bernhard322,,,M,white,nonhispanic,M,Dracut  Massachusetts  US,75828.46,62477.1
af0d8c02-f34f-e6e0-7511-eb430ca6a272,1993-12-26,,999-59-8723,S99981622,X47804054X,Mr.,Jefferey580,Jose871,Baumbach677,,,M,white,nonhispanic,M,Shelburne Falls  Massachusetts  US,38071.21,80348.64
38b5f239-ebe4-360a-556d-1424e3126c08,1984-03-23,,999-65-7091,S99941576,X34300436X,Mr.,Ned189,Darrell400,Carroll471,,,M,white,nonhispanic,M,Wakefield  Massachusetts  US,68011.39,7489.73
ab18908a-73fe-747e-31de-f89f419258b0,1941-11-21,,999-20-5236,S99951356,X82792611X,Mr.,Chester802,Ivory697,Ondricka197,,,M,white,nonhispanic,M,Canton  Massachusetts  US,18663.13,371850.46
1d4b85a5-bf79-aa6b-a670-108b8b4b1aa4,2018-04-22,,999-89-9146,,,,Josefina523,Cammie978,Hayes766,,,,white,nonhispanic,F,Canton  Massachusetts  US,11232.08,11605.24
39fd7050-d3ce-448f-4757-884166be4228,2017-10-08,,999-59-6557,,,,Marlon619,Keneth579,Glover433,,,,asian,nonhispanic,M,Shrewsbury  Massachusetts  US,14037.36,760.33
459d4eb6-373a-ad5b-0f1f-6f0f5c796d79,2021-10-06,,999-28-7665,,,,Jordan900,Raymond398,Corwin846,,,,white,nonhispanic,M,Everett  Massachusetts  US,12683.2,500.21
106a3c4c-bb02-15c2-f184-4514d463fa8b,1967-04-09,,999-56-7622,S99922428,X44180913X,Mr.,Emil691,Gene733,Weimann465,JD,,D,white,nonhispanic,M,Duxbury  Massachusetts  US,96360.54,320641.4
48ed8b72-8c39-2d44-4fa8-f1ce01065584,1959-06-13,2017-04-02,999-17-5153,S99921804,X69031203X,Ms.,Shelli447,Tessa832,Koss676,,,S,white,nonhispanic,F,Worcester  Massachusetts  US,384641.26,98645.79
a33103fe-aadc-4684-0014-a505b49f3063,1999-05-28,,999-64-2491,S99922519,X51529651X,Mr.,Earnest658,Isiah14,Purdy2,,,,white,nonhispanic,M,Randolph  Massachusetts  US,79622.33,5967.76
2c69034e-8a03-9a8b-48c3-7beefa653e19,2015-08-16,,999-26-1334,,,,Annemarie794,,Borer986,,,,white,nonhispanic,F,Danvers  Massachusetts  US,31704.96,0
f6d26011-3031-1fe7-0cab-231bb543bb06,1969-10-05,,999-17-9039,S99969551,X20001964X,Ms.,Shyla233,Rochell365,Pouros728,,,S,white,nonhispanic,F,Boston  Massachusetts  US,17328.77,597346.96
de2dfba7-dcba-83ff-2cf2-cb39e4a9d143,1967-12-19,2007-04-10,999-48-4598,S99962474,X11319257X,Ms.,Yuonne878,,Dach178,,,S,other,nonhispanic,F,Jeddah  Tihamah  SA,757270.53,17589.87
5a1558a3-20dd-747b-68a0-57beb4455a57,1961-06-27,,999-72-6776,S99965350,X26293585X,Mrs.,Charlsie105,Summer593,O'Hara248,,Lind531,D,white,nonhispanic,F,Sutton  Massachusetts  US,22088.76,1200221.14
56577644-1258-61c9-9573-e83ec315f484,1964-07-14,1998-03-24,999-58-9145,S99929845,X53683445X,Mrs.,Robin66,,Ratke343,,Schuster709,M,white,nonhispanic,F,Worcester  Massachusetts  US,597914.38,228908.72
0958a87f-a2cc-8dae-ba3a-484dfd32c787,1952-10-18,1998-11-05,999-76-1660,S99916184,X78292626X,Mr.,Rob341,Matt836,Shields502,,,M,white,nonhispanic,M,Beverly  Massachusetts  US,167772.37,338410.86
a6f737da-f0aa-8fc4-cb6c-2addbc13843a,2012-04-12,,999-68-9904,,,,George991,Macy314,Cummerata161,,,,asian,nonhispanic,F,Groton  Massachusetts  US,59728.41,8409.4
1fb46ebd-70e7-b7bf-f697-8525a5fe1e4c,2003-12-31,,999-30-3896,S99999516,X22783478X,Ms.,Sharyn437,,Schulist381,,,,white,nonhispanic,F,Quincy  Massachusetts  US,14334.77,56372.5
951f10f7-4748-75af-25ea-f09fa311e42c,1989-03-27,,999-50-6084,S99955386,X76474002X,Mrs.,Annita733,,Armstrong51,,Spencer878,D,asian,nonhispanic,F,Amherst Center  Massachusetts  US,83541.54,107270.84
0639008c-4013-1791-2db2-290f80a9e556,1968-08-27,2023-12-05,999-16-3230,S99943220,X13716444X,Mrs.,Waneta858,Marilyn850,Kshlerin58,,Gaylord332,M,white,nonhispanic,F,Webster  Massachusetts  US,728658.76,326958.93
7c19f99b-27bb-ede7-4cb5-b93cb1658c98,1998-11-28,,999-10-3930,S99983137,X41444690X,Mr.,Oren284,Columbus656,Mertz280,,,,white,hispanic,M,Yarmouth  Massachusetts  US,117583.73,0
27387812-42a1-d435-a1ab-51e567d1316f,1979-02-18,,999-18-8508,S99985909,X38362723X,Mrs.,Rubie803,Hollie21,Braun514,,Nienow652,M,other,nonhispanic,F,Lynn  Massachusetts  US,242915.74,503425.99
388d1732-3831-b9ca-8228-f102847897aa,1943-12-24,2021-01-02,999-64-7185,S99962184,X70485569X,Mr.,Steve819,Deshawn686,Pfannerstill264,,,S,white,nonhispanic,M,Franklin  Massachusetts  US,267553.46,294482.43
040bb9e2-fe8d-3206-d1f1-c4b556c66647,1995-05-28,,999-43-6891,S99965009,X41610923X,Ms.,Shawna986,Twana617,Nienow652,,,S,other,nonhispanic,F,Natick  Massachusetts  US,151522.08,108466.68
18f60e0b-4114-7cbd-5550-803100e4e9c4,1967-12-19,,999-97-3147,S99989152,X55110339X,Mrs.,Silvia880,Tommy814,Gislason620,,Schuppe920,M,other,nonhispanic,F,Najran  Najran  SA,490826.97,465445.08
c6e5eeea-72e7-a255-5588-6d180e5cdcb5,1981-09-11,,999-33-3297,S99973017,X12714159X,Mr.,Wm806,Moses679,Zulauf375,,,M,white,nonhispanic,M,Newburyport  Massachusetts  US,171038.99,76709.87
064c1293-f626-1257-77bd-83606d4d4aaa,1964-07-14,,999-61-1182,S99965878,X78808030X,Mrs.,Kami26,Rebecka733,Shanahan202,,Little434,M,white,nonhispanic,F,Weymouth  Massachusetts  US,476264.85,132297.66
422fe263-52a5-5be1-d141-c65c1f6f620c,1990-07-01,,999-40-6639,S99968388,X59046837X,Mrs.,Herta650,,Durgan499,,Roberts511,M,white,nonhispanic,F,Weston  Massachusetts  US,202731.65,405523.54
